Trip ID,Pickup Date,Pickup Hour,Vehicle,Payment_type,No Of Passengers,Trip Distance,Booking Value,Pickup Location,Total Bookings
99798,2024-06-27 00:00:00,1899-12-30 09:25:51,UberX,Uber Pay,1,2.19,$10.2,Murray Hill,1.0
99806,2024-06-27 00:00:00,1899-12-30 10:51:52,UberX,Uber Pay,1,1.42,$7.9,Upper East Side North,1.0
99811,2024-06-27 00:00:00,1899-12-30 10:25:04,UberX,Uber Pay,1,15.9,$57.4,JFK Airport,1.0
99815,2024-06-27 00:00:00,1899-12-30 09:59:48,UberX,Uber Pay,4,1.24,$7.7,Lenox Hill West,1.0
99820,2024-06-27 00:00:00,1899-12-30 10:41:55,UberX,Uber Pay,1,1.15,$7.3,Upper East Side South,1.0
99824,2024-06-27 00:00:00,1899-12-30 10:11:59,UberX,Uber Pay,1,7.27,$28.2,JFK Airport,1.0
99827,2024-06-27 00:00:00,1899-12-30 10:18:04,UberX,Uber Pay,1,2.4,$11.5,Yorkville West,1.0
99831,2024-06-27 00:00:00,1899-12-30 10:18:38,UberX,Uber Pay,1,3.9,$19.0,Upper East Side North,1.0
99835,2024-06-27 00:00:00,1899-12-30 10:22:15,UberX,Uber Pay,1,2.63,$14.0,Midtown South,1.0
99839,2024-06-27 00:00:00,1899-12-30 10:28:57,UberX,Uber Pay,1,3.38,$16.3,Yorkville West,1.0
99840,2024-06-27 00:00:00,1899-12-30 10:57:13,UberX,Uber Pay,1,2.16,$10.7,East Village,1.0
99845,2024-06-27 00:00:00,1899-12-30 10:10:54,UberX,Uber Pay,1,9,$33.1,LaGuardia Airport,1.0
99850,2024-06-27 00:00:00,1899-12-30 10:03:51,UberX,Uber Pay,1,1.6,$8.0,Union Sq,1.0
99851,2024-06-27 00:00:00,1899-12-30 09:59:55,UberX,Uber Pay,1,3.35,$14.5,Central Park,1.0
99869,2024-06-27 00:00:00,1899-12-30 10:38:50,UberX,Uber Pay,1,3.85,$18.7,Two Bridges/Seward Park,1.0
99874,2024-06-27 00:00:00,1899-12-30 10:22:42,UberX,Uber Pay,2,1.15,$7.9,Union Sq,1.0
99876,2024-06-27 00:00:00,1899-12-30 10:45:09,UberX,Uber Pay,1,1.4,$9.1,Upper East Side South,1.0
99877,2024-06-27 00:00:00,1899-12-30 10:39:57,UberX,Uber Pay,1,4.12,$16.0,Upper West Side North,1.0
99878,2024-06-27 00:00:00,1899-12-30 10:27:13,UberX,Uber Pay,1,3.8,$18.1,Lenox Hill West,1.0
99880,2024-06-27 00:00:00,1899-12-30 10:12:56,UberX,Uber Pay,2,3.85,$21.7,Upper West Side North,1.0
99892,2024-06-27 00:00:00,1899-12-30 10:11:22,UberX,Uber Pay,1,3.22,$15.1,Manhattan Valley,1.0
99902,2024-06-27 00:00:00,1899-12-30 10:19:24,UberX,Uber Pay,5,1.4,$7.4,LaGuardia Airport,1.0
99905,2024-06-27 00:00:00,1899-12-30 10:09:12,UberX,Uber Pay,2,1.34,$7.7,Lenox Hill West,1.0
99918,2024-06-27 00:00:00,1899-12-30 10:45:17,UberX,Uber Pay,1,1.09,$9.4,East Village,1.0
99927,2024-06-27 00:00:00,1899-12-30 10:25:34,UberX,Uber Pay,1,2.4,$15.9,Lenox Hill West,1.0
99930,2024-06-27 00:00:00,1899-12-30 10:54:50,UberX,Uber Pay,1,1.3,$9.1,Lenox Hill East,1.0
99943,2024-06-27 00:00:00,1899-12-30 10:56:23,UberX,Uber Pay,1,2.76,$13.0,Midtown East,1.0
99944,2024-06-27 00:00:00,1899-12-30 10:37:23,UberX,Uber Pay,1,1.29,$7.6,Midtown East,1.0
99955,2024-06-27 00:00:00,1899-12-30 10:00:51,UberX,Uber Pay,1,1.31,$7.3,Upper East Side North,1.0
99956,2024-06-27 00:00:00,1899-12-30 10:33:48,UberX,Uber Pay,1,11.2,$37.0,JFK Airport,1.0
99957,2024-06-27 00:00:00,1899-12-30 11:13:21,UberX,Uber Pay,2,3.9,$20.8,Yorkville West,1.0
99960,2024-06-27 00:00:00,1899-12-30 11:02:58,UberX,Uber Pay,1,6.1,$25.9,Bloomingdale,1.0
99964,2024-06-27 00:00:00,1899-12-30 11:40:51,UberX,Uber Pay,1,1.2,$8.8,Kips Bay,1.0
99965,2024-06-27 00:00:00,1899-12-30 11:34:09,UberX,Uber Pay,2,4.8,$17.5,Union Sq,1.0
99971,2024-06-27 00:00:00,1899-12-30 11:40:41,UberX,Uber Pay,1,3.5,$14.3,East Village,1.0
99975,2024-06-27 00:00:00,1899-12-30 11:06:21,UberX,Uber Pay,1,2.26,$12.7,Yorkville West,1.0
99985,2024-06-27 00:00:00,1899-12-30 11:45:10,UberX,Uber Pay,1,1.1,$7.5,TriBeCa/Civic Center,1.0
99990,2024-06-27 00:00:00,1899-12-30 11:12:43,UberX,Uber Pay,1,1.3,$7.9,Lincoln Square East,1.0
99999,2024-06-27 00:00:00,1899-12-30 11:13:34,UberX,Uber Pay,1,3.1,$14.0,West Village,1.0
100002,2024-06-27 00:00:00,1899-12-30 11:08:59,UberX,Uber Pay,1,1.92,$12.1,Upper East Side North,1.0
100016,2024-06-27 00:00:00,1899-12-30 11:54:11,UberX,Uber Pay,1,1.8,$10.9,Greenwich Village North,1.0
100027,2024-06-27 00:00:00,1899-12-30 11:38:42,UberX,Uber Pay,1,9.5,$36.7,LaGuardia Airport,1.0
100032,2024-06-27 00:00:00,1899-12-30 11:02:20,UberX,Uber Pay,1,2.44,$14.0,Lincoln Square West,1.0
100034,2024-06-27 00:00:00,1899-12-30 11:18:23,UberX,Uber Pay,2,2.46,$15.2,Manhattan Valley,1.0
100037,2024-06-27 00:00:00,1899-12-30 11:40:52,UberX,Uber Pay,6,11.67,$42.0,JFK Airport,1.0
100039,2024-06-27 00:00:00,1899-12-30 11:05:38,UberX,Uber Pay,2,3.24,$15.2,Kips Bay,1.0
100041,2024-06-27 00:00:00,1899-12-30 11:51:00,UberX,Uber Pay,1,1.5,$10.7,Little Italy/NoLiTa,1.0
100044,2024-06-27 00:00:00,1899-12-30 11:06:14,UberX,Uber Pay,1,2.1,$13.3,Bloomingdale,1.0
100049,2024-06-27 00:00:00,1899-12-30 11:26:07,UberX,Uber Pay,6,4.96,$22.7,Gramercy,1.0
100055,2024-06-27 00:00:00,1899-12-30 11:19:20,UberX,Uber Pay,1,2.68,$17.2,Upper West Side North,1.0
100059,2024-06-27 00:00:00,1899-12-30 11:46:25,UberX,Uber Pay,1,2.6,$13.5,Upper East Side North,1.0
100061,2024-06-27 00:00:00,1899-12-30 11:56:56,UberX,Uber Pay,5,8.65,$25.5,Yorkville West,1.0
100064,2024-06-27 00:00:00,1899-12-30 11:02:37,UberX,Uber Pay,1,8.43,$24.0,Steinway,1.0
100066,2024-06-27 00:00:00,1899-12-30 11:53:50,UberX,Uber Pay,1,7.4,$27.0,Battery Park City,1.0
100072,2024-06-27 00:00:00,1899-12-30 11:13:49,UberX,Uber Pay,2,6.52,$24.1,UN/Turtle Bay South,1.0
100074,2024-06-27 00:00:00,1899-12-30 11:37:01,UberX,Uber Pay,1,3.22,$15.1,Clinton East,1.0
100080,2024-06-27 00:00:00,1899-12-30 11:20:44,UberX,Uber Pay,2,1.1,$7.9,Clinton East,1.0
100086,2024-06-27 00:00:00,1899-12-30 11:15:41,UberX,Uber Pay,1,1.2,$7.9,Upper West Side South,1.0
100088,2024-06-27 00:00:00,1899-12-30 11:17:33,UberX,Uber Pay,2,13.42,$36.5,LaGuardia Airport,1.0
100098,2024-06-27 00:00:00,1899-12-30 11:14:47,UberX,Uber Pay,1,1.3,$8.8,Greenwich Village North,1.0
100101,2024-06-27 00:00:00,1899-12-30 11:38:22,UberX,Uber Pay,3,2.44,$15.3,Upper West Side South,1.0
100103,2024-06-27 00:00:00,1899-12-30 11:34:05,UberX,Uber Pay,1,1.3,$7.5,Sutton Place/Turtle Bay North,1.0
100104,2024-06-27 00:00:00,1899-12-30 11:45:40,UberX,Uber Pay,1,1.7,$10.3,Kips Bay,1.0
100106,2024-06-27 00:00:00,1899-12-30 11:17:07,UberX,Uber Pay,1,5.91,$22.3,Financial District North,1.0
100111,2024-06-27 00:00:00,1899-12-30 11:08:27,UberX,Uber Pay,1,1.98,$10.8,NV,1.0
100112,2024-06-27 00:00:00,1899-12-30 11:01:38,UberX,Uber Pay,6,1.24,$8.1,Battery Park City,1.0
100113,2024-06-27 00:00:00,1899-12-30 11:08:34,UberX,Uber Pay,6,9.8,$33.7,Battery Park City,1.0
100115,2024-06-27 00:00:00,1899-12-30 11:35:32,UberX,Uber Pay,1,3.08,$13.9,Lenox Hill West,1.0
100120,2024-06-27 00:00:00,1899-12-30 11:35:08,UberX,Uber Pay,1,2.2,$12.7,Lenox Hill West,1.0
100122,2024-06-27 00:00:00,1899-12-30 11:07:46,UberX,Uber Pay,1,5.27,$21.3,Union Sq,1.0
100126,2024-06-27 00:00:00,1899-12-30 11:30:02,UberX,Uber Pay,1,5.68,$24.7,Kips Bay,1.0
100127,2024-06-27 00:00:00,1899-12-30 11:02:05,UberX,Uber Pay,1,4.47,$17.5,Yorkville West,1.0
100128,2024-06-27 00:00:00,1899-12-30 11:23:21,UberX,Uber Pay,1,2.83,$13.3,Financial District North,1.0
100135,2024-06-27 00:00:00,1899-12-30 11:12:42,UberX,Uber Pay,1,1.6,$8.5,UN/Turtle Bay South,1.0
100141,2024-06-27 00:00:00,1899-12-30 11:17:43,UberX,Uber Pay,1,1.3,$8.0,Midtown East,1.0
100143,2024-06-27 00:00:00,1899-12-30 11:18:15,UberX,Uber Pay,1,2.8,$15.2,Manhattan Valley,1.0
100153,2024-06-27 00:00:00,1899-12-30 11:36:32,UberX,Uber Pay,1,1.63,$8.0,Midtown East,1.0
100157,2024-06-27 00:00:00,1899-12-30 11:01:19,UberX,Uber Pay,1,1.5,$10.8,East Village,1.0
100163,2024-06-27 00:00:00,1899-12-30 11:46:20,UberX,Uber Pay,1,2.25,$12.7,Morningside Heights,1.0
100164,2024-06-27 00:00:00,1899-12-30 11:16:39,UberX,Uber Pay,2,2.3,$12.7,West Village,1.0
100165,2024-06-27 00:00:00,1899-12-30 11:48:01,UberX,Uber Pay,1,2.41,$13.3,Murray Hill,1.0
100173,2024-06-27 00:00:00,1899-12-30 11:19:36,UberX,Uber Pay,1,1.13,$6.5,Upper East Side South,1.0
100179,2024-06-27 00:00:00,1899-12-30 11:54:41,UberX,Uber Pay,1,2.44,$13.3,East Village,1.0
100189,2024-06-27 00:00:00,1899-12-30 11:22:41,UberX,Uber Pay,1,3.35,$19.3,Murray Hill,1.0
100201,2024-06-27 00:00:00,1899-12-30 12:10:49,UberX,Uber Pay,1,6.2,$18.5,Kips Bay,1.0
100205,2024-06-27 00:00:00,1899-12-30 12:12:19,UberX,Uber Pay,1,2.1,$10.9,Yorkville West,1.0
100207,2024-06-27 00:00:00,1899-12-30 12:45:54,UberX,Uber Pay,1,4.17,$19.3,Upper West Side South,1.0
100212,2024-06-27 00:00:00,1899-12-30 12:22:32,UberX,Uber Pay,1,1.37,$6.5,Yorkville West,1.0
100236,2024-06-27 00:00:00,1899-12-30 12:40:22,UberX,Uber Pay,1,1.38,$9.1,Upper West Side South,1.0
100241,2024-06-27 00:00:00,1899-12-30 12:11:03,UberX,Uber Pay,1,1.68,$10.8,Yorkville East,1.0
100249,2024-06-27 00:00:00,1899-12-30 12:05:45,UberX,Uber Pay,2,1.18,$7.9,Upper West Side South,1.0
100251,2024-06-27 00:00:00,1899-12-30 12:56:24,UberX,Uber Pay,1,2.8,$13.9,Kips Bay,1.0
100258,2024-06-27 00:00:00,1899-12-30 12:10:50,UberX,Uber Pay,1,4.9,$22.9,Upper West Side North,1.0
100264,2024-06-27 00:00:00,1899-12-30 12:45:35,UberX,Uber Pay,2,1.24,$9.1,Murray Hill,1.0
100276,2024-06-27 00:00:00,1899-12-30 12:55:10,UberX,Uber Pay,1,3,$13.9,Midtown East,1.0
100281,2024-06-27 00:00:00,1899-12-30 12:22:44,UberX,Uber Pay,1,2.14,$11.5,Lenox Hill East,1.0
100283,2024-06-27 00:00:00,1899-12-30 12:15:12,UberX,Uber Pay,1,7.5,$32.7,LaGuardia Airport,1.0
100289,2024-06-27 00:00:00,1899-12-30 12:40:40,UberX,Uber Pay,1,3.06,$14.5,East Harlem North,1.0
100290,2024-06-27 00:00:00,1899-12-30 12:18:10,UberX,Uber Pay,1,1.2,$10.0,East Harlem South,1.0
100296,2024-06-27 00:00:00,1899-12-30 12:28:45,UberX,Uber Pay,5,5.47,$22.0,Flatiron,1.0
100298,2024-06-27 00:00:00,1899-12-30 12:03:14,UberX,Uber Pay,1,11.44,$43.9,East Chelsea,1.0
100301,2024-06-27 00:00:00,1899-12-30 12:25:15,UberX,Uber Pay,2,3.71,$16.6,West Chelsea/Hudson Yards,1.0
100314,2024-06-27 00:00:00,1899-12-30 12:45:22,UberX,Uber Pay,1,2.74,$12.7,Midtown East,1.0
100319,2024-06-27 00:00:00,1899-12-30 12:44:45,UberX,Uber Pay,1,2.03,$12.1,East Village,1.0
100326,2024-06-27 00:00:00,1899-12-30 12:37:53,UberX,Uber Pay,1,1.1,$9.0,Greenwich Village North,1.0
100331,2024-06-27 00:00:00,1899-12-30 12:12:20,UberX,Uber Pay,1,3.4,$63.5,SoHo,1.0
100334,2024-06-27 00:00:00,1899-12-30 12:41:59,UberX,Uber Pay,1,1.04,$8.5,Upper West Side North,1.0
100344,2024-06-27 00:00:00,1899-12-30 12:44:19,UberX,Uber Pay,1,1.53,$13.5,Union Sq,1.0
100349,2024-06-27 00:00:00,1899-12-30 12:09:22,UberX,Uber Pay,1,2.17,$11.5,Upper East Side North,1.0
100362,2024-06-27 00:00:00,1899-12-30 12:50:22,UberX,Uber Pay,5,1.59,$9.1,Lenox Hill West,1.0
100369,2024-06-27 00:00:00,1899-12-30 12:42:40,UberX,Uber Pay,1,1.2,$9.2,Central Harlem,1.0
100372,2024-06-27 00:00:00,1899-12-30 12:22:26,UberX,Uber Pay,1,1.6,$8.5,Sutton Place/Turtle Bay North,1.0
100373,2024-06-27 00:00:00,1899-12-30 12:44:09,UberX,Uber Pay,1,2.4,$10.7,Upper East Side South,1.0
100378,2024-06-27 00:00:00,1899-12-30 12:43:11,UberX,Uber Pay,2,4.12,$20.5,Clinton East,1.0
100379,2024-06-27 00:00:00,1899-12-30 12:43:49,UberX,Uber Pay,1,2.3,$12.7,Lincoln Square West,1.0
100380,2024-06-27 00:00:00,1899-12-30 12:17:27,UberX,Uber Pay,1,4.3,$20.5,Central Harlem North,1.0
100388,2024-06-27 00:00:00,1899-12-30 12:39:52,UberX,Uber Pay,2,1.49,$8.8,Sutton Place/Turtle Bay North,1.0
100392,2024-06-27 00:00:00,1899-12-30 12:31:59,UberX,Uber Pay,1,4.5,$22.5,Penn Station/Madison Sq West,1.0
100401,2024-06-27 00:00:00,1899-12-30 12:49:27,UberX,Uber Pay,1,1.8,$9.7,Lenox Hill West,1.0
100402,2024-06-27 00:00:00,1899-12-30 12:01:43,UberX,Uber Pay,1,1.95,$10.9,Upper East Side North,1.0
100405,2024-06-27 00:00:00,1899-12-30 12:31:15,UberX,Uber Pay,1,1.6,$10.8,Penn Station/Madison Sq West,1.0
100423,2024-06-27 00:00:00,1899-12-30 12:52:37,UberX,Uber Pay,1,1.47,$9.0,Lincoln Square East,1.0
100426,2024-06-27 00:00:00,1899-12-30 12:53:57,UberX,Uber Pay,1,5.54,$27.0,Central Park,1.0
100427,2024-06-27 00:00:00,1899-12-30 12:20:29,UberX,Uber Pay,1,1.46,$9.7,Lincoln Square East,1.0
100430,2024-06-27 00:00:00,1899-12-30 12:16:24,UberX,Uber Pay,1,2.1,$11.5,East Harlem South,1.0
100431,2024-06-27 00:00:00,1899-12-30 12:44:50,UberX,Uber Pay,1,1.9,$12.7,Upper West Side North,1.0
100441,2024-06-27 00:00:00,1899-12-30 13:41:50,UberX,Uber Pay,1,1.53,$9.7,Upper West Side South,1.0
100446,2024-06-27 00:00:00,1899-12-30 13:35:09,UberX,Uber Pay,1,1.26,$8.6,Upper West Side North,1.0
100448,2024-06-27 00:00:00,1899-12-30 13:07:54,UberX,Uber Pay,1,1.2,$8.6,Upper East Side South,1.0
100456,2024-06-27 00:00:00,1899-12-30 13:12:04,UberX,Uber Pay,1,2.22,$13.3,Clinton West,1.0
100460,2024-06-27 00:00:00,1899-12-30 13:18:04,UberX,Uber Pay,5,2.31,$12.1,Union Sq,1.0
100470,2024-06-27 00:00:00,1899-12-30 13:44:41,UberX,Uber Pay,1,6.5,$28.3,Yorkville West,1.0
100471,2024-06-27 00:00:00,1899-12-30 13:40:55,UberX,Uber Pay,1,4.17,$18.1,East Harlem South,1.0
100476,2024-06-27 00:00:00,1899-12-30 13:38:40,UberX,Uber Pay,1,1.99,$14.0,Union Sq,1.0
100477,2024-06-27 00:00:00,1899-12-30 13:03:55,UberX,Uber Pay,1,2.34,$10.8,Lenox Hill West,1.0
100481,2024-06-27 00:00:00,1899-12-30 13:48:02,UberX,Uber Pay,1,6.63,$27.1,Central Park,1.0
100484,2024-06-27 00:00:00,1899-12-30 13:13:16,UberX,Uber Pay,1,1.23,$8.5,Upper West Side South,1.0
100486,2024-06-27 00:00:00,1899-12-30 13:22:49,UberX,Uber Pay,1,2.1,$11.0,East Village,1.0
100488,2024-06-27 00:00:00,1899-12-30 13:00:31,UberX,Uber Pay,1,3.3,$15.5,Upper East Side South,1.0
100504,2024-06-27 00:00:00,1899-12-30 13:13:26,UberX,Uber Pay,1,6.66,$24.7,Lincoln Square East,1.0
100510,2024-06-27 00:00:00,1899-12-30 13:44:39,UberX,Uber Pay,1,1.62,$10.8,Penn Station/Madison Sq West,1.0
100514,2024-06-27 00:00:00,1899-12-30 13:48:38,UberX,Uber Pay,2,1.52,$6.5,Midtown East,1.0
100515,2024-06-27 00:00:00,1899-12-30 13:05:16,UberX,Uber Pay,1,4.19,$19.3,East Village,1.0
100517,2024-06-27 00:00:00,1899-12-30 13:16:10,UberX,Uber Pay,1,1.6,$7.5,Lenox Hill West,1.0
100522,2024-06-27 00:00:00,1899-12-30 13:01:36,UberX,Uber Pay,1,13.1,$47.0,East Elmhurst,1.0
100527,2024-06-27 00:00:00,1899-12-30 13:13:44,UberX,Uber Pay,1,2.27,$14.5,Yorkville East,1.0
100534,2024-06-27 00:00:00,1899-12-30 13:25:46,UberX,Uber Pay,2,6.04,$19.5,Manhattanville,1.0
100536,2024-06-27 00:00:00,1899-12-30 13:26:23,UberX,Uber Pay,2,9,$37.7,Lenox Hill East,1.0
100537,2024-06-27 00:00:00,1899-12-30 13:56:25,UberX,Uber Pay,1,2.7,$12.0,Union Sq,1.0
100546,2024-06-27 00:00:00,1899-12-30 13:51:26,UberX,Uber Pay,1,2.7,$13.5,Lower East Side,1.0
100547,2024-06-27 00:00:00,1899-12-30 13:36:52,UberX,Uber Pay,1,11.69,$40.3,Hudson Sq,1.0
100552,2024-06-27 00:00:00,1899-12-30 13:11:53,UberX,Uber Pay,1,2.13,$10.9,Midtown Center,1.0
100558,2024-06-27 00:00:00,1899-12-30 13:49:43,UberX,Uber Pay,1,1.99,$11.5,Upper West Side North,1.0
100560,2024-06-27 00:00:00,1899-12-30 13:09:59,UberX,Uber Pay,1,1.41,$9.2,Manhattanville,1.0
100561,2024-06-27 00:00:00,1899-12-30 13:59:47,UberX,Uber Pay,5,6.62,$24.6,LaGuardia Airport,1.0
100566,2024-06-27 00:00:00,1899-12-30 13:58:23,UberX,Uber Pay,2,1.97,$11.0,Clinton East,1.0
100567,2024-06-27 00:00:00,1899-12-30 13:14:22,UberX,Uber Pay,2,2.46,$15.2,Morningside Heights,1.0
100569,2024-06-27 00:00:00,1899-12-30 13:00:59,UberX,Uber Pay,1,1.3,$8.5,Yorkville East,1.0
100578,2024-06-27 00:00:00,1899-12-30 13:13:34,UberX,Uber Pay,2,1.93,$10.3,Midtown North,1.0
100581,2024-06-27 00:00:00,1899-12-30 13:50:05,UberX,Uber Pay,1,3.3,$14.5,Stuy Town/Peter Cooper Village,1.0
100586,2024-06-27 00:00:00,1899-12-30 13:07:52,UberX,Uber Pay,6,2.69,$16.0,Upper East Side South,1.0
100589,2024-06-27 00:00:00,1899-12-30 13:21:54,UberX,Uber Pay,1,1.6,$9.1,Lenox Hill West,1.0
100595,2024-06-27 00:00:00,1899-12-30 13:16:51,UberX,Uber Pay,3,2.2,$15.2,Flatiron,1.0
100606,2024-06-27 00:00:00,1899-12-30 13:31:47,UberX,Uber Pay,1,1.37,$8.5,SoHo,1.0
100618,2024-06-27 00:00:00,1899-12-30 13:15:41,UberX,Uber Pay,1,1.1,$7.1,Flatiron,1.0
100625,2024-06-27 00:00:00,1899-12-30 13:23:56,UberX,Uber Pay,1,2.07,$14.6,Yorkville East,1.0
100628,2024-06-27 00:00:00,1899-12-30 13:25:43,UberX,Uber Pay,1,4.63,$16.0,Penn Station/Madison Sq West,1.0
100633,2024-06-27 00:00:00,1899-12-30 13:57:52,UberX,Uber Pay,1,3.1,$16.4,Manhattan Valley,1.0
100636,2024-06-27 00:00:00,1899-12-30 13:03:11,UberX,Uber Pay,1,2.04,$12.1,Upper West Side South,1.0
100640,2024-06-27 00:00:00,1899-12-30 13:47:05,UberX,Uber Pay,1,2.8,$13.3,Greenwich Village South,1.0
100646,2024-06-27 00:00:00,1899-12-30 13:06:06,UberX,Uber Pay,1,1.72,$9.7,Flatiron,1.0
100648,2024-06-27 00:00:00,1899-12-30 13:52:04,UberX,Uber Pay,2,10.22,$50.5,East Chelsea,1.0
100658,2024-06-27 00:00:00,1899-12-30 13:29:18,UberX,Uber Pay,1,1.03,$8.0,Lower East Side,1.0
100659,2024-06-27 00:00:00,1899-12-30 13:55:53,UberX,Uber Pay,3,3.01,$12.8,Upper East Side North,1.0
100660,2024-06-27 00:00:00,1899-12-30 13:52:40,UberX,Uber Pay,1,1.1,$7.9,Upper East Side North,1.0
100666,2024-06-27 00:00:00,1899-12-30 13:56:43,UberX,Uber Pay,1,7.63,$32.8,Lenox Hill East,1.0
100668,2024-06-27 00:00:00,1899-12-30 13:32:09,UberX,Uber Pay,1,9.8,$38.3,Union Sq,1.0
100669,2024-06-27 00:00:00,1899-12-30 13:47:33,UberX,Uber Pay,1,4.82,$21.5,Financial District North,1.0
100672,2024-06-27 00:00:00,1899-12-30 13:55:39,UberX,Uber Pay,2,1.11,$10.1,Upper West Side North,1.0
100673,2024-06-27 00:00:00,1899-12-30 13:06:46,UberX,Uber Pay,1,1.7,$10.3,Clinton East,1.0
100678,2024-06-27 00:00:00,1899-12-30 13:55:01,UberX,Uber Pay,1,1.4,$8.5,Midtown South,1.0
100682,2024-06-27 00:00:00,1899-12-30 13:31:43,UberX,Uber Pay,1,2.29,$18.2,Manhattan Valley,1.0
100683,2024-06-27 00:00:00,1899-12-30 13:20:31,UberX,Uber Pay,1,1.34,$8.0,Midtown East,1.0
100699,2024-06-27 00:00:00,1899-12-30 13:23:53,UberX,Uber Pay,1,15.64,$49.8,Elmhurst/Maspeth,1.0
100702,2024-06-27 00:00:00,1899-12-30 13:24:50,UberX,Uber Pay,1,5.61,$22.9,Battery Park City,1.0
100705,2024-06-27 00:00:00,1899-12-30 14:09:25,UberX,Uber Pay,1,1.1,$6.8,Upper West Side North,1.0
100706,2024-06-27 00:00:00,1899-12-30 13:59:30,UberX,Uber Pay,5,3.31,$15.8,Lincoln Square West,1.0
100711,2024-06-27 00:00:00,1899-12-30 14:04:03,UberX,Uber Pay,1,1.4,$6.0,East Harlem North,1.0
100714,2024-06-27 00:00:00,1899-12-30 14:07:22,UberX,Uber Pay,1,3.2,$14.5,Yorkville West,1.0
100716,2024-06-27 00:00:00,1899-12-30 14:01:25,UberX,Uber Pay,1,1.2,$10.3,Gramercy,1.0
100718,2024-06-27 00:00:00,1899-12-30 14:56:07,UberX,Uber Pay,5,1.71,$11.5,Lenox Hill East,1.0
100727,2024-06-27 00:00:00,1899-12-30 13:42:11,UberX,Uber Pay,1,1.31,$10.3,Penn Station/Madison Sq West,1.0
100729,2024-06-27 00:00:00,1899-12-30 14:56:55,UberX,Uber Pay,1,1.43,$8.3,Yorkville West,1.0
100730,2024-06-27 00:00:00,1899-12-30 14:02:20,UberX,Uber Pay,1,4,$17.7,West Chelsea/Hudson Yards,1.0
100735,2024-06-27 00:00:00,1899-12-30 14:01:43,UberX,Uber Pay,1,2.12,$10.9,Murray Hill,1.0
100742,2024-06-27 00:00:00,1899-12-30 14:39:27,UberX,Uber Pay,1,1.4,$10.9,Lincoln Square West,1.0
100743,2024-06-27 00:00:00,1899-12-30 14:44:19,UberX,Uber Pay,3,1.58,$9.7,Union Sq,1.0
100747,2024-06-27 00:00:00,1899-12-30 14:44:39,UberX,Uber Pay,1,1.48,$9.6,Central Park,1.0
100749,2024-06-27 00:00:00,1899-12-30 14:55:54,UberX,Uber Pay,1,1.7,$11.4,Lincoln Square East,1.0
100754,2024-06-27 00:00:00,1899-12-30 14:52:11,UberX,Uber Pay,1,1.44,$8.0,Lincoln Square East,1.0
100757,2024-06-27 00:00:00,1899-12-30 14:33:13,UberX,Uber Pay,2,1.01,$7.7,Gramercy,1.0
100758,2024-06-27 00:00:00,1899-12-30 14:21:57,UberX,Uber Pay,1,1.34,$7.5,Lenox Hill West,1.0
100761,2024-06-27 00:00:00,1899-12-30 14:24:46,UberX,Uber Pay,5,2.32,$13.3,Midtown Center,1.0
100771,2024-06-27 00:00:00,1899-12-30 14:23:25,UberX,Uber Pay,1,1.1,$6.9,Lenox Hill East,1.0
100774,2024-06-27 00:00:00,1899-12-30 14:33:49,UberX,Uber Pay,5,1.48,$7.9,UN/Turtle Bay South,1.0
100778,2024-06-27 00:00:00,1899-12-30 14:40:55,UberX,Uber Pay,1,6.43,$24.7,Battery Park City,1.0
100783,2024-06-27 00:00:00,1899-12-30 14:37:56,UberX,Uber Pay,1,1.2,$8.0,East Harlem South,1.0
100785,2024-06-27 00:00:00,1899-12-30 14:08:33,UberX,Uber Pay,1,1.1,$7.9,Upper West Side North,1.0
100793,2024-06-27 00:00:00,1899-12-30 14:47:30,UberX,Uber Pay,1,2.9,$16.3,Penn Station/Madison Sq West,1.0
100795,2024-06-27 00:00:00,1899-12-30 14:28:21,UberX,Uber Pay,2,1.44,$7.5,Upper East Side North,1.0
100796,2024-06-27 00:00:00,1899-12-30 14:45:21,UberX,Uber Pay,2,1.1,$7.9,Upper East Side South,1.0
100797,2024-06-27 00:00:00,1899-12-30 14:52:28,UberX,Uber Pay,1,1.6,$8.5,UN/Turtle Bay South,1.0
100804,2024-06-27 00:00:00,1899-12-30 14:27:13,UberX,Uber Pay,1,1.1,$7.0,Kips Bay,1.0
100805,2024-06-27 00:00:00,1899-12-30 14:04:36,UberX,Uber Pay,1,4.41,$17.5,Upper West Side South,1.0
100807,2024-06-27 00:00:00,1899-12-30 14:24:16,UberX,Uber Pay,1,1.06,$8.0,Gramercy,1.0
100813,2024-06-27 00:00:00,1899-12-30 14:36:10,UberX,Uber Pay,1,2.4,$11.5,Lenox Hill West,1.0
100814,2024-06-27 00:00:00,1899-12-30 14:59:46,UberX,Uber Pay,1,2.77,$13.9,Sutton Place/Turtle Bay North,1.0
100822,2024-06-27 00:00:00,1899-12-30 14:38:38,UberX,Uber Pay,1,2,$7.5,UN/Turtle Bay South,1.0
100826,2024-06-27 00:00:00,1899-12-30 14:05:09,UberX,Uber Pay,1,1.6,$9.6,Upper East Side South,1.0
100832,2024-06-27 00:00:00,1899-12-30 14:19:06,UberX,Uber Pay,3,2.9,$12.7,West Village,1.0
100835,2024-06-27 00:00:00,1899-12-30 14:03:52,UberX,Uber Pay,1,1.3,$10.2,Upper West Side North,1.0
